PLANT_CODE,BATCH_NO,SIMULATED_HEAT_NO,HR_GRADE,QUALITY_LEVEL,VENDOR_GRADE,BATCH_THICK,BATCH_WIDTH,BATCH_WEIGHT,SENT_DATE,SUPPLIER_TC_NO,CHEM_TREATMENT,SURFACE,REMARK,CARBON_PCT,CARBON_EQ,MANGANESE_PCT,PHOSPHORUS_PCT,SULPHUR_PCT,SILICON_PCT,ALUMINIUM_PCT,NITROGEN_PCT,NITROGEN_PPM,BORON_PCT,COPPER_PCT,CHROMIUM_PCT,NICKEL_PCT,TIN_PCT,YMPA,TMPA,EL_PCT,HARDNESS,UTS,YS,INNER_DIA,OUTER_DIA,READ_FLAG
2000,26BT0126R0,20979425,CR3,PRIME,CR3,2.5,1230,28.41,07-02-26,1,NA,NA,Remarks,0.034,0.053,0.15,0.012,0.007,0.008,0.058,0,46,0.03,0.006,0.013,0.007,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0127R0,86045743,CR3,PRIME,CR3,2.5,1230,28.57,07-02-26,1,NA,NA,Remarks,0.034,0.053,0.15,0.012,0.007,0.008,0.058,0,46,0.03,0.006,0.013,0.007,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0128R0,67859385,CR3,PRIME,CR3,2.5,1230,28.41,07-02-26,1,NA,NA,Remarks,0.04,0.03,0.18,0.018,0.008,0.016,0.07,0,52,0.03,0.006,0.013,0.007,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0129R0,58794244,CR3,PRIME,CR3,2.5,1230,28.42,07-02-26,1,NA,NA,Remarks,0.033,0.043,0.17,0.02,0.013,0.01,0.057,0,46,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0130R0,27702353,CR3,PRIME,CR3,2.5,1230,28.56,07-02-26,1,NA,NA,Remarks,0.04,0.03,0.18,0.018,0.008,0.016,0.045,0,52,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0131R0,20423679,CR3,PRIME,CR3,2.5,1230,28.52,07-02-26,1,NA,NA,Remarks,0.045,0.062,0.25,0.006,0.009,0.02,0.047,0,76,0.03,0.002,0.011,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0132R0,66398338,CR3,PRIME,CR3,2.5,1230,28.58,07-02-26,1,NA,NA,Remarks,0.033,0.043,0.17,0.02,0.013,0.01,0.057,0,46,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0133R0,88166129,CR3,PRIME,CR3,2.5,1230,28.44,07-02-26,1,NA,NA,Remarks,0.033,0.043,0.17,0.02,0.013,0.01,0.057,0,46,0.03,0.005,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0134R0,26867339,CR3,PRIME,CR3,2.5,1240,27.23,07-02-26,1,NA,NA,Remarks,0.036,0.063,0.15,0.01,0.006,0.018,0.053,0,74,0.03,0.005,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0135R0,24311179,CR3,PRIME,CR3,2.5,1230,28.43,07-02-26,1,NA,NA,Remarks,0.036,0.063,0.15,0.01,0.006,0.018,0.053,0,74,0.03,0.005,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0136R0,15399665,CR3,PRIME,CR3,2.5,1230,28.53,07-02-26,1,NA,NA,Remarks,0.039,0.064,0.14,0.009,0.006,0.016,0.043,0,71,0.03,0.005,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0137R0,78130529,CR3,PRIME,CR3,2.5,1230,28.43,07-02-26,1,NA,NA,Remarks,0.039,0.064,0.14,0.009,0.006,0.016,0.043,0,71,0.03,0.005,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0138R0,37762222,CR3,PRIME,CR3,3.2,1245,28.51,07-02-26,1,NA,NA,Remarks,0.045,0.062,0.25,0.006,0.009,0.02,0.047,0,76,0.03,0.002,0.011,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0139R0,99496947,CR3,PRIME,CR3,3.2,1245,28.51,07-02-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.045,0.062,0.25,0.006,0.009,0.02,0.047,0,76,0.03,0.002,0.011,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0140R0,93056309,CR3,PRIME,CR3,2,1235,28.55,07-02-26,1,NA,NA,Remarks,0.05,0.072,0.14,0.008,0.008,0.014,0.046,0,53,0.03,0.005,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0141R0,95891629,CR3,PRIME,CR3,2.2,1230,28.53,10-02-26,1,NA,NA,Remarks,0.045,0.065,0.14,0.012,0.008,0.016,0.05,0,53,0.03,0.004,0.018,0.01,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0144R0,21697453,CR3,PRIME,CR3,2,1235,23.63,13-02-26,1,NA,NA,Remarks,0.039,0.068,0.19,0.012,0.009,0.014,0.058,0,45,0.03,0.005,0.016,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0212R0,13117582,CR3,PRIME,CR3,2.2,1230,27.96,18-02-26,1,NA,NA,Remarks,0.033,0.062,0.16,0.013,0.008,0.016,0.046,0,70,0.03,0.002,0.01,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0213R0,43580474,CR3,PRIME,CR3,2,1235,15.92,18-02-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.045,0.07,0.145,0.006,0.009,0.02,0.047,0,76,0.03,0.002,0.011,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0215R0,87160843,CR3,PRIME,CR3,2.5,1230,28.35,18-02-26,1,NA,NA,Remarks,0.034,0.068,0.194,0.013,0.007,0.02,0.046,0,75,0.03,0,0,0,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0256R0,87552325,CR3,PRIME,CR3,2,1235,23.72,20-02-26,1,NA,NA,Remarks,0.035,0.07,0.135,0.008,0.01,0.014,0.043,0,75,0.03,0.004,0.011,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0272R0,93397328,CR3,PRIME,CR3,2.5,1230,17.05,20-02-26,1,NA,NA,Remarks,0.037,0.069,0.17,0.009,0.003,0.03,0.044,0,72,0.03,0.006,0.012,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0273R0,36343676,CR3,PRIME,CR3,2,1235,23.72,20-02-26,1,NA,NA,Remarks,0.04,0.068,0.155,0.009,0.009,0.017,0.041,0,74,0.03,0.003,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0275R0,51660499,CR3,PRIME,CR3,2.5,1230,17.37,20-02-26,1,NA,NA,Remarks,0.04,0.062,0.153,0.014,0.01,0.01,0.05,0,70,0.03,0.002,0.011,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0277R0,53401174,CR3,PRIME,CR3,2,1235,27.55,23-02-26,1,NA,NA,Remarks,0.042,0.065,0.14,0.017,0.007,0.017,0.05,0,70,0.03,0.002,0.011,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0278R0,68364653,CR3,PRIME,CR3,2.5,1230,16.76,24-02-26,1,NA,NA,Remarks,0.045,0.06,0.145,0.006,0.009,0.02,0.047,0,76,0.03,0,0,0,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0279R0,77059308,CR3,PRIME,CR3,2.5,1230,23.08,24-02-26,1,NA,NA,Remarks,0.055,0.086,0.172,0.011,0.006,0.013,0.047,0,56,0.03,0.009,0.015,0.011,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0329R0,52266882,CR3,PRIME,CR3,2.5,1230,28.46,27-02-26,1,NA,NA,Remarks,0.037,0.062,0.15,0.011,0.009,0.017,0.048,0,77,0.03,0.001,0.007,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BT0330R0,46143579,CR3,PRIME,CR3,2,1235,27.62,27-02-26,1,NA,NA,Remarks,0.037,0.062,0.142,0.011,0.011,0.017,0.046,0,74,0.03,0.004,0.011,0.007,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BU0047R0,14604526,CR3,PRIME,CR3,2.5,1245,28.62,04-02-26,1,NA,NA,Remarks,0.035,0.06,0.14,0.011,0.006,0.015,0.043,0,52,0.03,0.006,0.018,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BU0049R0,78956416,CR3,PRIME,CR3,2,1235,20.77,04-02-26,1,NA,NA,Remarks,0.037,0.065,0.147,0.01,0.008,0.026,0.052,0,74,0.03,0.006,0.016,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BU0082R0,16844160,CR3,PRIME,CR3,2,1245,28.43,05-02-26,1,NA,NA,Remarks,0.037,0.066,0.165,0.012,0.009,0.014,0.058,0,72,0.03,0.005,0.017,0.011,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BU0204R0,55438155,CR3,PRIME,CR3,2,1235,20.8,18-02-26,1,NA,NA,Remarks,0.037,0.069,0.15,0.01,0.006,0.026,0.052,0,74,0.03,0.004,0.014,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0040R0,73300040,CR3,PRIME,CR3,2.2,1230,20.9,03-02-26,1,NA,NA,Remarks,0.044,0.071,0.2,0.008,0.003,0.003,0.035,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0041R0,90048473,CR3,PRIME,CR3,2.2,1230,20.9,03-02-26,1,NA,NA,Remarks,0.044,0.07,0.2,0.008,0.003,0.024,0.035,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0042R0,58539784,CR3,PRIME,CR3,2.5,1230,20.92,03-02-26,1,NA,NA,Remarks,0.047,0.07,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0043R0,14579619,CR3,PRIME,CR3,2.2,1230,20.92,03-02-26,1,NA,NA,Remarks,0.042,0.071,0.2,0.014,0.003,0.023,0.032,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0044R0,97255576,CR3,PRIME,CR3,2.5,1230,20.89,03-02-26,1,NA,NA,Remarks,0.047,0.069,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0045R0,47862676,CR3,PRIME,CR3,2.2,1230,20.92,03-02-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.044,0.07,0.2,0.008,0.003,0.024,0.035,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0050R0,41275600,CR3,PRIME,CR3,2.5,1230,20.96,06-02-26,1,NA,NA,Remarks,0.047,0.082,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0051R0,97602219,CR3,PRIME,CR3,2.5,1230,20.96,06-02-26,1,NA,NA,Remarks,0.047,0.082,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0142R0,79605616,CR3,PRIME,CR3,2.2,1230,20.87,17-02-26,1,NA,NA,Remarks,0.042,0.078,0.2,0.014,0.003,0.028,0.032,0,60,0.03,0.003,0.007,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0143R0,65277836,CR3,PRIME,CR3,2.2,1230,20.87,17-02-26,1,NA,NA,Remarks,0.044,0.08,0.2,0.008,0.003,0.024,0.035,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0271R0,84679569,CR3,PRIME,CR3,2.2,1230,20.92,20-02-26,1,NA,NA,Remarks,0.044,0.08,0.2,0.008,0.003,0.024,0.035,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0274R0,86380353,CR3,PRIME,CR3,2.5,1230,20.95,20-02-26,1,NA,NA,Remarks,0.047,0.082,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0280R0,47754469,CR3,PRIME,CR3,2.5,1230,20.99,27-02-26,1,NA,NA,Remarks,0.047,0.082,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26BW0281R0,49788464,CR3,PRIME,CR3,2.5,1230,20.99,27-02-26,1,NA,NA,Remarks,0.047,0.082,0.2,0.011,0.004,0.021,0.04,0,60,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0001R0,42991807,CR2,PRIME,CR2,3.6,1260,27.34,01-03-26,1,NA,NA,Remarks,0.036,0.065,0.17,0.019,0.012,0.008,0.053,0,51,0.03,0.004,0.017,0.005,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0002R0,55650390,CR3,PRIME,CR3,2.5,915,16.32,01-03-26,1,NA,NA,Remarks,0.036,0.066,0.2,0.012,0.011,0.016,0.06,0,32,0.03,0.004,0.017,0.005,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0003R0,97291769,CR3,PRIME,CR3,2.2,1235,22.14,02-03-26,1,NA,NA,Remarks,0.04,0.069,0.18,0.012,0.007,0.008,0.06,0,28,0.03,0.005,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0004R0,74764407,CR3,PRIME,CR3,2.5,915,22.14,02-03-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.036,0.069,0.2,0.012,0.011,0.016,0.06,0,32,0.03,0.006,0.021,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0005R0,17235462,CR3,PRIME,CR3,2,1235,27.375,02-03-26,1,NA,NA,Remarks,0.035,0.068,0.16,0.018,0.008,0.007,0.053,0,42,0.03,0.004,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0006R0,80447363,CR3,PRIME,CR3,2.2,1230,26.285,02-03-26,1,NA,NA,Remarks,0.035,0.068,0.16,0.018,0.01,0.015,0.057,0,45,0.03,0.005,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0007R0,40506197,CR3,PRIME,CR3,2.5,1230,27.29,02-03-26,1,NA,NA,Remarks,0.033,0.065,0.015,0.012,0.005,0.008,0.056,0,41,0.03,0.006,0.017,0.005,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0008R0,85230767,CR3,PRIME,CR3,2.5,1230,25.405,02-03-26,1,NA,NA,Remarks,0.04,0.065,0.2,0.02,0.013,0.01,0.06,0,45,0.03,0.005,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0009R0,61495423,CR3,PRIME,CR3,2.5,1230,27.405,02-03-26,1,NA,NA,Remarks,0.036,0.068,0.16,0.014,0.01,0.007,0.057,0,35,0.03,0.006,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0010R0,43542378,CR3,PRIME,CR3,2.5,1230,25.555,02-03-26,1,NA,NA,Remarks,0.04,0.067,0.2,0.02,0.013,0.01,0.06,0,45,0.03,0.004,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0011R0,18902115,CR3,PRIME,CR3,2.2,1230,27.28,02-03-26,1,NA,NA,Remarks,0.033,0.064,0.15,0.017,0.011,0.006,0.043,0,34,0.03,0.004,0.015,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0012R0,16189208,CR3,PRIME,CR3,2,1235,27.31,02-03-26,1,NA,NA,Remarks,0.033,0.065,0.15,0.017,0.011,0.006,0.043,0,34,0.03,0.005,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0013R0,83017327,CR3,PRIME,CR3,2,1235,27.39,02-03-26,1,NA,NA,Remarks,0.033,0.066,0.15,0.017,0.011,0.006,0.043,0,34,0.03,0.004,0.018,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0014R0,96041317,CR3,PRIME,CR3,2.5,1230,25.395,02-03-26,1,NA,NA,Remarks,0.04,0.068,0.2,0.02,0.013,0.01,0.06,0,45,0.03,0.008,0.017,0.005,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0015R0,63891455,CR3,PRIME,CR3,2,1235,27.165,02-03-26,1,NA,NA,Remarks,0.037,0.066,0.16,0.013,0.01,0.008,0.06,0,42,0.03,0.005,0.016,0.011,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0016R0,39557330,CR3,PRIME,CR3,2.5,1230,25.54,02-03-26,1,NA,NA,Remarks,0.04,0.068,0.2,0.02,0.013,0.01,0.06,0,45,0.03,0.005,0.017,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0017R0,66368076,CR3,PRIME,CR3,2.5,1230,27.29,02-03-26,1,NA,NA,Remarks,0.037,0.065,0.16,0.014,0.004,0.006,0.042,0,34,0.03,0.005,0.016,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0018R0,45334519,CR3,PRIME,CR3,2.2,1230,27.28,02-03-26,1,NA,NA,Remarks,0.04,0.067,0.16,0.014,0.004,0.006,0.046,0,41,0.03,0.004,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0019R0,13465374,CR3,PRIME,CR3,2.5,1230,25.405,02-03-26,1,NA,NA,Remarks,0.04,0.067,0.2,0.02,0.013,0.01,0.06,0,45,0.03,0.007,0.016,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0020R0,69358434,CR3,PRIME,CR3,2,1235,27.315,02-03-26,1,NA,NA,Remarks,0.035,0.067,0.17,0.016,0.004,0.012,0.051,0,45,0.03,0.005,0.018,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0021R0,83931654,CR3,PRIME,CR3,3.6,1265,27.255,02-03-26,1,NA,NA,Remarks,0.037,0.065,0.16,0.014,0.004,0.006,0.042,0,34,0.03,0.005,0.017,0.011,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0022R0,78186184,CR3,PRIME,CR3,2,1235,25.075,03-03-26,1,NA,NA,Remarks,0.034,0.067,0.14,0.018,0.008,0.007,0.047,0,51,0.03,0.005,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0023R0,47899808,CR3,PRIME,CR3,2,1235,27.215,02-03-26,1,NA,NA,Remarks,0.037,0.065,0.16,0.013,0.01,0.008,0.06,0,42,0.03,0.005,0.014,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0024R0,10228139,CR3,PRIME,CR3,2.5,1230,27.135,02-03-26,1,NA,NA,Remarks,0.04,0.065,0.16,0.014,0.004,0.006,0.046,0,41,0.03,0.005,0.017,0.011,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0025R0,44082959,CR3,PRIME,CR3,2,1235,27.33,03-03-26,1,NA,NA,Remarks,0.036,0.068,0.16,0.014,0.01,0.007,0.057,0,35,0.03,0.005,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0026R0,84768477,CR3,PRIME,CR3,2.2,1230,27.215,03-03-26,1,NA,NA,Remarks,0.036,0.068,0.15,0.012,0.006,0.006,0.045,0,43,0.03,0.005,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0027R0,38460884,CR3,PRIME,CR3,2.5,1230,27.155,03-03-26,1,NA,NA,Remarks,0.032,0.069,0.17,0.02,0.006,0.006,0.06,0,48,0.03,0.005,0.02,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0028R0,16739824,CR3,PRIME,CR3,2.2,1230,27.21,03-03-26,1,NA,NA,Remarks,0.04,0.065,0.16,0.014,0.004,0.006,0.046,0,41,0.03,0.005,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0029R0,98302658,CR3,PRIME,CR3,2,1235,27.225,03-03-26,1,NA,NA,Remarks,0.036,0.067,0.17,0.019,0.012,0.008,0.053,0,51,0.03,0.005,0.018,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0030R0,46553320,CR3,PRIME,CR3,2.2,1230,27.1,03-03-26,1,NA,NA,Remarks,0.035,0.064,0.17,0.016,0.004,0.012,0.051,0,45,0.03,0.006,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0031R0,48042327,CR3,PRIME,CR3,2,1235,26.51,03-03-26,1,NA,NA,Remarks,0.036,0.068,0.17,0.019,0.013,0.005,0.056,0,38,0.03,0.005,0.018,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0032R0,36613431,CR3,PRIME,CR3,2.5,1230,27.305,03-03-26,1,NA,NA,Remarks,0.04,0.065,0.16,0.014,0.004,0.006,0.046,0,41,0.03,0.004,0.016,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0033R0,99321981,CR3,PRIME,CR3,2.2,1230,26.27,03-03-26,1,NA,NA,Remarks,0.035,0.067,0.16,0.018,0.01,0.015,0.057,0,45,0.03,0.004,0.018,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0034R0,31072011,CR3,PRIME,CR3,2.2,1230,27.275,03-03-26,1,NA,NA,Remarks,0.036,0.069,0.15,0.012,0.006,0.006,0.045,0,43,0.03,0.006,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0035R0,90835716,CR3,PRIME,CR3,2.2,1230,27.145,03-03-26,1,NA,NA,Remarks,0.037,0.066,0.165,0.012,0.009,0.014,0.058,0,45,0.03,0.005,0.017,0.011,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0036R0,97512693,CR3,PRIME,CR3,3.6,1265,27.155,03-03-26,1,NA,NA,Remarks,0.032,0.068,0.17,0.02,0.006,0.006,0.06,0,48,0.03,0.005,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0037R0,67911292,CR3,PRIME,CR3,2.2,1230,27.19,03-03-26,1,NA,NA,Remarks,0.036,0.067,0.15,0.012,0.006,0.006,0.045,0,43,0.03,0.005,0.017,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0038R0,77124396,CR3,PRIME,CR3,2,1235,27.125,03-03-26,1,NA,NA,Remarks,0.04,0.067,0.16,0.02,0.009,0.006,0.048,0,48,0.03,0.005,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0039R0,99553286,CR3,PRIME,CR3,2.2,1230,25.655,03-03-26,1,NA,NA,Remarks,0.039,0.068,0.16,0.017,0.007,0.007,0.057,0,38,0.03,0.004,0.018,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0040R0,93941109,CR3,PRIME,CR3,2,1235,27.3,03-03-26,1,NA,NA,Remarks,0.036,0.067,0.15,0.012,0.006,0.006,0.045,0,43,0.03,0.005,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0041R0,63893025,CR3,PRIME,CR3,2.2,1230,27.27,03-03-26,1,NA,NA,Remarks,0.033,0.067,0.15,0.017,0.011,0.006,0.043,0,34,0.03,0.005,0.016,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0043R0,14233511,CR3,PRIME,CR3,2.5,1230,25.425,03-03-26,1,NA,NA,Remarks,0.04,0.069,0.2,0.02,0.013,0.01,0.06,0,45,0.03,0.005,0.02,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0044R0,66592287,CR3,PRIME,CR3,2,1235,27.17,03-03-26,1,NA,NA,Remarks,0.033,0.067,0.15,0.012,0.005,0.008,0.056,0,41,0.03,0.005,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0045R0,83222482,CR3,PRIME,CR3,2.5,1230,27.625,03-03-26,1,NA,NA,Remarks,0.035,0.067,0.16,0.018,0.01,0.015,0.057,0,45,0.03,0.005,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0046R0,35385281,CR3,PRIME,CR3,2,1235,27.115,03-03-26,1,NA,NA,Remarks,0.037,0.067,0.16,0.013,0.01,0.008,0.06,0,42,0.03,0.005,0.018,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0047R0,12303484,CR3,PRIME,CR3,2,1235,27.165,03-03-26,1,NA,NA,Remarks,0.036,0.067,0.16,0.014,0.01,0.007,0.057,0,35,0.03,0.006,0.018,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0048R0,40770472,CR3,PRIME,CR3,2,1235,27.225,03-03-26,1,NA,NA,Remarks,0.033,0.067,0.15,0.012,0.005,0.008,0.056,0,41,0.03,0.005,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0049R0,33055017,CR3,PRIME,CR3,3.6,1265,27.185,03-03-26,1,NA,NA,Remarks,0.037,0.068,0.16,0.014,0.004,0.006,0.042,0,34,0.03,0.004,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0050R0,56388394,CR3,PRIME,CR3,2.2,1230,27.13,03-03-26,1,NA,NA,Remarks,0.037,0.067,0.16,0.014,0.004,0.006,0.042,0,34,0.03,0.004,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0051R0,32749616,HR2,PRIME,HR2,2.5,1250,25.585,03-03-26,1,NA,NA,Remarks,0.052,0.071,0.27,0.017,0.006,0.015,0.05,0,50,0.03,0.006,0.022,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0052R0,83734465,CR3,PRIME,CR3,2.5,1230,27.39,03-03-26,1,NA,NA,Remarks,0.037,0.065,0.16,0.014,0.004,0.006,0.042,0,34,0.03,0.005,0.018,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0053R0,53905181,CR3,PRIME,CR3,2,1235,27.35,03-03-26,1,NA,NA,Remarks,0.04,0.068,0.16,0.02,0.009,0.006,0.048,0,48,0.03,0.005,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0054R0,64483343,CR3,PRIME,CR3,2,1235,27.175,03-03-26,1,NA,NA,Remarks,0.037,0.067,0.16,0.013,0.01,0.008,0.06,0,42,0.03,0.004,0.018,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0055R0,30449702,CR3,PRIME,CR3,2,1235,27.03,03-03-26,1,NA,NA,Remarks,0.036,0.068,0.17,0.019,0.012,0.008,0.053,0,51,0.03,0.005,0.019,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0056R0,20176153,CR3,PRIME,CR3,2,1235,27.22,03-03-26,1,NA,NA,Remarks,0.036,0.065,0.15,0.012,0.006,0.006,0.045,0,43,0.03,0.004,0.017,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0057R0,84609024,CR3,PRIME,CR3,3.6,1265,27.155,03-03-26,1,NA,NA,Remarks,0.04,0.064,0.16,0.014,0.004,0.006,0.046,0,41,0.03,0.005,0.019,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26CJ0058R0,34458778,CR3,PRIME,CR3,2.2,1230,27.315,03-03-26,1,NA,NA,Remarks,0.033,0.062,0.15,0.017,0.011,0.006,0.043,0,34,0.03,0.005,0.019,0.003,0.01,475,325,0.01,55,500,350,756,0,1
